;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_GDW_title;Return cores to Garha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GDW_desc;We hold provinces that Garha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEN_title;Return cores to Genoa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEN_desc;We hold provinces that Genoa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEO_title;Return cores to Georgia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEO_desc;We hold provinces that Georgia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GHR_title;Return cores to Garhwal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GHR_desc;We hold provinces that Garhwal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GLC_title;Return cores to Galicia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GLC_desc;We hold provinces that Galicia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GLR_title;Return cores to Gelre;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GLR_desc;We hold provinces that Gelre has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GOC_title;Return cores to Golkonda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GOC_desc;We hold provinces that Golkonda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRE_title;Return cores to Greece;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRE_desc;We hold provinces that Greece has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRH_title;Return cores to Great Horde;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRH_desc;We hold provinces that Great Horde has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRI_title;Return cores to Guarani;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRI_desc;We hold provinces that Guarani has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GUJ_title;Return cores to Gujarat;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GUJ_desc;We hold provinces that Gujarat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GYN_title;Return cores to Gascony;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GYN_desc;We hold provinces that Gascony has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GZK_title;Return cores to Gazikumukh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GZK_desc;We hold provinces that Gazikumukh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAM_title;Return cores to Hamburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAM_desc;We hold provinces that Hamburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAN_title;Return cores to Hanover;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAN_desc;We hold provinces that Hanover has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAR_title;Return cores to Harar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAR_desc;We hold provinces that Harar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAT_title;Return cores to Hainaut;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAT_desc;We hold provinces that Hainaut has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAU_title;Return cores to Hausa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAU_desc;We hold provinces that Hausa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAW_title;Return cores to Hawai'i;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAW_desc;We hold provinces that Hawai'i has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HDA_title;Return cores to Haida;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HDA_desc;We hold provinces that Haida has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HDJ_title;Return cores to Hejaz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HDJ_desc;We hold provinces that Hejaz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HES_title;Return cores to Hesse;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HES_desc;We hold provinces that Hesse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HLL_title;Return cores to Holland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HLL_desc;We hold provinces that Holland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HSC_title;Return cores to Gaeldom;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HSC_desc;We hold provinces that Gaeldom has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HST_title;Return cores to Huastec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HST_desc;We hold provinces that Huastec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HUA_title;Return cores to Huai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HUA_desc;We hold provinces that Huai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HUN_title;Return cores to Hungary;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HUN_desc;We hold provinces that Hungary has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HUR_title;Return cores to Huron;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HUR_desc;We hold provinces that Huron has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HWK_title;Return cores to Kaua'i;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HWK_desc;We hold provinces that Kaua'i has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HWM_title;Return cores to Maui;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HWM_desc;We hold provinces that Maui has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HWO_title;Return cores to O'ahu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HWO_desc;We hold provinces that O'ahu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ICL_title;Return cores to Iceland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ICL_desc;We hold provinces that Iceland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_INO_title;Return cores to Malaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_INO_desc;We hold provinces that Malaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ION_title;Return cores to Corfu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ION_desc;We hold provinces that Corfu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_IRO_title;Return cores to Iroquois;;;;;;;;;;;;;;;;;;;;x,,
return_cores_IRO_desc;We hold provinces that Iroquois has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_IRQ_title;Return cores to Iraq;;;;;;;;;;;;;;;;;;;;x,,
return_cores_IRQ_desc;We hold provinces that Iraq has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ITZ_title;Return cores to Itza;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ITZ_desc;We hold provinces that Itza has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JAP_title;Return cores to Japan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JAP_desc;We hold provinces that Japan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JGD_title;Return cores to Junagarh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JGD_desc;We hold provinces that Junagarh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JIM_title;Return cores to Jimma;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JIM_desc;We hold provinces that Jimma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JIN_title;Return cores to Jin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JIN_desc;We hold provinces that Jin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JNN_title;Return cores to Jenné;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JNN_desc;We hold provinces that Jenné has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JNP_title;Return cores to Jaunpur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JNP_desc;We hold provinces that Jaunpur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAF_title;Return cores to Kaffa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAF_desc;We hold provinces that Kaffa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAS_title;Return cores to Kashmir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAS_desc;We hold provinces that Kashmir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAZ_title;Return cores to Kazakh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAZ_desc;We hold provinces that Kazakh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KBO_title;Return cores to Kanem Bornu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KBO_desc;We hold provinces that Kanem Bornu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KCX_title;Return cores to Koch;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KCX_desc;We hold provinces that Koch has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KER_title;Return cores to Cornwall;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KER_desc;We hold provinces that Cornwall has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHI_title;Return cores to Khiva;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHI_desc;We hold provinces that Khiva has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHO_title;Return cores to Khorasan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHO_desc;We hold provinces that Khorasan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIC_title;Return cores to Kiche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIC_desc;We hold provinces that Kiche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIE_title;Return cores to Kiev;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIE_desc;We hold provinces that Kiev has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIK_title;Return cores to Kikondja;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIK_desc;We hold provinces that Kikondja has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KLE_title;Return cores to Cleves;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KLE_desc;We hold provinces that Cleves has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KLK_title;Return cores to Khalkha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KLK_desc;We hold provinces that Khalkha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KNG_title;Return cores to Kong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KNG_desc;We hold provinces that Kong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KNZ_title;Return cores to Konstanz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KNZ_desc;We hold provinces that Konstanz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KON_title;Return cores to Kongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KON_desc;We hold provinces that Kongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KOR_title;Return cores to Korea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KOR_desc;We hold provinces that Korea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KSJ_title;Return cores to Kasanje;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KSJ_desc;We hold provinces that Kasanje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KUB_title;Return cores to Kuba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KUB_desc;We hold provinces that Kuba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KUL_title;Return cores to Kulin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KUL_desc;We hold provinces that Kulin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KZN_title;Return cores to Kazan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KZN_desc;We hold provinces that Kazan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAC_title;Return cores to Tzotzil;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAC_desc;We hold provinces that Tzotzil has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAU_title;Return cores to Saxe-Lauenburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAU_desc;We hold provinces that Saxe-Lauenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBA_title;Return cores to Luba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBA_desc;We hold provinces that Luba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBR_title;Return cores to Libertatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBR_desc;We hold provinces that Libertatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LIT_title;Return cores to Lithuania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LIT_desc;We hold provinces that Lithuania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNA_title;Return cores to Lan Na;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNA_desc;We hold provinces that Lan Na has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNB_title;Return cores to Lüneburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNB_desc;We hold provinces that Lüneburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNG_title;Return cores to Liang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNG_desc;We hold provinces that Liang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOM_title;Return cores to Milan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOM_desc;We hold provinces that Milan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOR_title;Return cores to Lorraine;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOR_desc;We hold provinces that Lorraine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LPN_title;Return cores to Lipan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LPN_desc;We hold provinces that Lipan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LSK_title;Return cores to French Canada;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LSK_desc;We hold provinces that French Canada has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUA_title;Return cores to Luang Prabang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUA_desc;We hold provinces that Luang Prabang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUB_title;Return cores to Lübeck;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUB_desc;We hold provinces that Lübeck has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUN_title;Return cores to Lunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUN_desc;We hold provinces that Lunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUZ_title;Return cores to Lusatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUZ_desc;We hold provinces that Lusatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAG_title;Return cores to Magdeburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAG_desc;We hold provinces that Magdeburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAI_title;Return cores to Mainz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAI_desc;We hold provinces that Mainz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAW_title;Return cores to Malwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAW_desc;We hold provinces that Malwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCA_title;Return cores to Muisca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCA_desc;We hold provinces that Muisca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCK_title;Return cores to Manchu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCK_desc;We hold provinces that Manchu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEC_title;Return cores to Mecklenburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEC_desc;We hold provinces that Mecklenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MED_title;Return cores to Medri Bahri;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MED_desc;We hold provinces that Medri Bahri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEW_title;Return cores to Mewar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEW_desc;We hold provinces that Mewar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEX_title;Return cores to Mexico;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEX_desc;We hold provinces that Mexico has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MGD_title;Return cores to Maguindanao;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MGD_desc;We hold provinces that Maguindanao has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MHR_title;Return cores to Mahra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MHR_desc;We hold provinces that Mahra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIX_title;Return cores to Mixtec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIX_desc;We hold provinces that Mixtec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJP_title;Return cores to Majapahit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJP_desc;We hold provinces that Majapahit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKA_title;Return cores to Makuria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKA_desc;We hold provinces that Makuria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKS_title;Return cores to Makassar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKS_desc;We hold provinces that Makassar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKU_title;Return cores to Makua;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKU_desc;We hold provinces that Makua has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLI_title;Return cores to Mali;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLI_desc;We hold provinces that Mali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLW_title;Return cores to Maravi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLW_desc;We hold provinces that Maravi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MMA_title;Return cores to Mong Mao;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MMA_desc;We hold provinces that Mong Mao has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNA_title;Return cores to Maynila;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNA_desc;We hold provinces that Maynila has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNP_title;Return cores to Manipur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNP_desc;We hold provinces that Manipur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNX_title;Return cores to Ming;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNX_desc;We hold provinces that Ming has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOR_title;Return cores to Morocco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOR_desc;We hold provinces that Morocco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPC_title;Return cores to Mapuche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPC_desc;We hold provinces that Mapuche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRK_title;Return cores to Marrakesh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRK_desc;We hold provinces that Marrakesh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRT_title;Return cores to Marathas;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRT_desc;We hold provinces that Marathas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSC_title;Return cores to Mescalero;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSC_desc;We hold provinces that Mescalero has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSK_title;Return cores to Miskito;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSK_desc;We hold provinces that Miskito has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MTL_title;Return cores to Matlatzinca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MTL_desc;We hold provinces that Matlatzinca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MUN_title;Return cores to Münster;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MUN_desc;We hold provinces that Münster has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYS_title;Return cores to Mysore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYS_desc;We hold provinces that Mysore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAH_title;Return cores to Navajo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAH_desc;We hold provinces that Navajo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAV_title;Return cores to Navarra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAV_desc;We hold provinces that Navarra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NDO_title;Return cores to Ndongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NDO_desc;We hold provinces that Ndongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEJ_title;Return cores to Najd;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEJ_desc;We hold provinces that Najd has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NGP_title;Return cores to Jharkhand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NGP_desc;We hold provinces that Jharkhand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NNG_title;Return cores to Ning;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NNG_desc;We hold provinces that Ning has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOG_title;Return cores to Nogai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOG_desc;We hold provinces that Nogai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOR_title;Return cores to Norway;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NTC_title;Return cores to Natchitoches;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NTC_desc;We hold provinces that Natchitoches has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NTZ_title;Return cores to Natchez;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NTZ_desc;We hold provinces that Natchez has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUB_title;Return cores to Funj;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUB_desc;We hold provinces that Funj has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUM_title;Return cores to Nuremberg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUM_desc;We hold provinces that Nuremberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
